# file...... IEEE_13_Node_With_Houses.csv
# date...... Fri Aug 25 13:06:33 2017
# user...... stephant
# host...... (null)
# trigger... (none)
# interval.. 1
# limit..... -2147483648
# timestamp,trip_meter1:measured_real_power,trip_meter2:measured_real_power,trip_meter3:measured_real_power,trip_meter4:measured_real_power,trip_meter5:measured_real_power,trip_meter6:measured_real_power,trip_meter7:measured_real_power,trip_meter8:measured_real_power,trip_meter9:measured_real_power,trip_meter10:measured_real_power,trip_meter11:measured_real_power,trip_meter12:measured_real_power,trip_meter13:measured_real_power,trip_meter14:measured_real_power,trip_meter15:measured_real_power
2010-01-01 12:02:11 PST,+44296.8,+3932.1,+4556.24,+4320.44,+59888.5,+39684.5,+47777.7,+45944.9,+47884.1,+41350.9,+53534.5,+45779.7,+57795.1,+67252.9,+40766.2
2010-01-01 12:02:12 PST,+44296.8,+3932.06,+4556.21,+4320.44,+59888.5,+39684.5,+47777.7,+45944.9,+47884.1,+41350.9,+53534.5,+45779.7,+57795.1,+67252.9,+40766.2
2010-01-01 12:02:13 PST,+44296.8,+3932.04,+4556.21,+4320.44,+59888.5,+39684.5,+47777.7,+45944.9,+47884.1,+41350.9,+53534.5,+45779.7,+57795.1,+67252.9,+40766.2
2010-01-01 12:02:14 PST,+44296.8,+3932.02,+4556.2,+4320.44,+59888.5,+39684.5,+47777.7,+45944.9,+47884.1,+41350.9,+53534.5,+45779.7,+57795.1,+67252.9,+40766.2
2010-01-01 12:02:15 PST,+44296.8,+3932.01,+4556.2,+4320.44,+59888.5,+39684.5,+47777.7,+45944.9,+47884.1,+41350.9,+53534.5,+45779.7,+57795.1,+67252.9,+40766.2
2010-01-01 12:02:16 PST,+44296.8,+3932,+4556.2,+4320.44,+59888.5,+39684.5,+47777.7,+45944.9,+47884.1,+41350.9,+53534.5,+45779.7,+57795.1,+67252.9,+40766.2
2010-01-01 12:02:17 PST,+44296.8,+3932,+4556.2,+4320.44,+59888.5,+39684.5,+47777.7,+45944.9,+47884.1,+41350.9,+53534.5,+45779.7,+57795.1,+67252.9,+40766.2
2010-01-01 12:02:18 PST,+44296.8,+3932,+4556.2,+4320.44,+59888.5,+39684.5,+47777.7,+45944.9,+47884.1,+41350.9,+53534.5,+45779.7,+57795.1,+67252.9,+40766.2
2010-01-01 12:02:19 PST,+44296.8,+3931.99,+4556.2,+4320.44,+59888.5,+39684.5,+47777.7,+45944.9,+47884.1,+41350.9,+53534.5,+45779.7,+57795.1,+67252.9,+40766.2
2010-01-01 12:02:20 PST,+44296.8,+3931.99,+4556.2,+4320.44,+59888.5,+39684.5,+47777.7,+45944.9,+47884.1,+41350.9,+53534.5,+45779.7,+57795.1,+67252.9,+40766.2
2010-01-01 12:02:21 PST,+44296.8,+3931.99,+4556.2,+4320.44,+59888.5,+39684.5,+47777.7,+45944.9,+47884.1,+41350.9,+53534.5,+45779.7,+57795.1,+67252.9,+40766.2
2010-01-01 12:02:22 PST,+44296.8,+3931.99,+4556.2,+4320.44,+59888.5,+39684.5,+47777.7,+45944.9,+47884.1,+41350.9,+53534.5,+45779.7,+57795.1,+67252.9,+40766.2
2010-01-01 12:02:23 PST,+44296.8,+3931.99,+4556.2,+4320.44,+59888.5,+39684.5,+47777.7,+45944.9,+47884.1,+41350.9,+53534.5,+45779.7,+57795.1,+67252.9,+40766.2
2010-01-01 12:02:24 PST,+44281.8,+3932.08,+4556.07,+4319.54,+59889,+39677.5,+47778.1,+45937.5,+47893.8,+41359.1,+53531.4,+45765.8,+57807.9,+67247.8,+43956.2
2010-01-01 12:02:25 PST,+44281.9,+3932.01,+4556.21,+4319.81,+59889,+39677.5,+47778.1,+45937.5,+47893.8,+41359.1,+53531.4,+45765.8,+57808,+67247.7,+43956.2
2010-01-01 12:02:26 PST,+44281.9,+3931.92,+4556.23,+4319.82,+59889,+39677.5,+47778.1,+45937.5,+47893.8,+41359.1,+53531.4,+45765.8,+57807.9,+67247.7,+43956.2
2010-01-01 12:02:27 PST,+44281.9,+3931.86,+4556.23,+4319.82,+59889,+39677.5,+47778.1,+45937.5,+47893.8,+41359.1,+53531.4,+45765.8,+57807.9,+67247.7,+43956.2
2010-01-01 12:02:28 PST,+44281.9,+3931.83,+4556.23,+4319.82,+59889,+39677.5,+47778.1,+45937.5,+47893.8,+41359.1,+53531.4,+45765.8,+57807.9,+67247.7,+43956.2
2010-01-01 12:02:29 PST,+44281.9,+3931.8,+4556.23,+4319.82,+59889,+39677.5,+47778.1,+45937.5,+47893.8,+41359.1,+53531.4,+45765.8,+57807.9,+67247.7,+43956.2
2010-01-01 12:02:30 PST,+44281.9,+3931.78,+4556.23,+4319.82,+59889,+39677.5,+47778.1,+45937.5,+47893.8,+41359.1,+53531.4,+45765.8,+57807.9,+67247.7,+43956.2
2010-01-01 12:02:31 PST,+44281.9,+3931.77,+4556.23,+4319.82,+59889,+39677.5,+47778.1,+45937.5,+47893.8,+41359.1,+53531.4,+45765.8,+57807.9,+67247.7,+43956.2
2010-01-01 12:02:32 PST,+44281.9,+3931.77,+4556.23,+4319.82,+59889,+39677.5,+47778.1,+45937.5,+47893.8,+41359.1,+53531.4,+45765.8,+57807.9,+67247.7,+43956.2
2010-01-01 12:02:33 PST,+44281.9,+3931.76,+4556.23,+4319.82,+59889,+39677.5,+47778.1,+45937.5,+47893.8,+41359.1,+53531.4,+45765.8,+57807.9,+67247.7,+43956.2
2010-01-01 12:02:34 PST,+44281.9,+3931.76,+4556.23,+4319.82,+59889,+39677.5,+47778.1,+45937.5,+47893.8,+41359.1,+53531.4,+45765.8,+57807.9,+67247.7,+43956.2
2010-01-01 12:02:35 PST,+44281.9,+3931.76,+4556.23,+4319.82,+59889,+39677.5,+47778.1,+45937.5,+47893.8,+41359.1,+53531.4,+45765.8,+57807.9,+67247.7,+43956.2
2010-01-01 12:02:36 PST,+44281.9,+3931.76,+4556.23,+4319.82,+59889,+39677.5,+47778.1,+45937.5,+47893.8,+41359.1,+53531.4,+45765.8,+57807.9,+67247.7,+43956.2
2010-01-01 12:02:37 PST,+44281.9,+3931.75,+4556.23,+4319.82,+59889,+39677.5,+47778.1,+45937.5,+47893.8,+41359.1,+53531.4,+45765.8,+57807.9,+67247.7,+43956.2
2010-01-01 12:02:38 PST,+44281.9,+3931.75,+4556.23,+4319.82,+59889,+39677.5,+47778.1,+45937.5,+47893.8,+41359.1,+53531.4,+45765.8,+57807.9,+67247.7,+43956.2
2010-01-01 12:02:39 PST,+44281.9,+3931.75,+4556.23,+4319.82,+59889,+39677.5,+47778.1,+45937.5,+47893.8,+41359.1,+53531.4,+45765.8,+57807.9,+67247.7,+43956.2
2010-01-01 12:02:40 PST,+44281.9,+3931.75,+4556.23,+4319.82,+59889,+39677.5,+47778.1,+45937.5,+47893.8,+41359.1,+53531.4,+45765.8,+57807.9,+67247.7,+43956.2
2010-01-01 12:02:41 PST,+44281.9,+3931.75,+4556.23,+4319.82,+59889,+39677.5,+47778.1,+45937.5,+47893.8,+41359.1,+53531.4,+45765.8,+57807.9,+67247.7,+43956.2
2010-01-01 12:02:42 PST,+44281.9,+3931.75,+4556.23,+4319.82,+59889,+39677.5,+47778.1,+45937.5,+47893.8,+41359.1,+53531.4,+45765.8,+57807.9,+67247.7,+43956.2
2010-01-01 12:02:43 PST,+44281.9,+3931.75,+4556.23,+4319.82,+59889,+39677.5,+47778.1,+45937.5,+47893.8,+41359.1,+53531.4,+45765.8,+57807.9,+67247.7,+43956.2
2010-01-01 12:02:44 PST,+44281.9,+3931.75,+4556.23,+4319.82,+59889,+39677.5,+47778.1,+45937.5,+47893.8,+41359.1,+53531.4,+45765.8,+57807.9,+67247.7,+43956.2
2010-01-01 12:02:45 PST,+44281.9,+3931.75,+4556.23,+4319.82,+59889,+39677.5,+47778.1,+45937.5,+47893.8,+41359.1,+53531.4,+45765.8,+57807.9,+67247.7,+43956.2
2010-01-01 12:02:46 PST,+44281.9,+3931.75,+4556.23,+4319.82,+59889,+39677.5,+47778.1,+45937.5,+47893.8,+41359.1,+53531.4,+45765.8,+57807.9,+67247.7,+43956.2
2010-01-01 12:02:47 PST,+44281.9,+3931.75,+4556.23,+4319.82,+59889,+39677.5,+47778.1,+45937.5,+47893.8,+41359.1,+53531.4,+45765.8,+57807.9,+67247.7,+43956.2
2010-01-01 12:02:48 PST,+44281.9,+3931.75,+4556.23,+4319.82,+59889,+39677.5,+47778.1,+45937.5,+47893.8,+41359.1,+53531.4,+45765.8,+57807.9,+67247.7,+43956.2
2010-01-01 12:02:49 PST,+44281.9,+3931.75,+4556.23,+4319.82,+59889,+39677.5,+47778.1,+45937.5,+47893.8,+41359.1,+53531.4,+45765.8,+57807.9,+67247.7,+43956.2
2010-01-01 12:02:50 PST,+44281.9,+3931.75,+4556.23,+4319.82,+59889,+39677.5,+47778.1,+45937.5,+47893.8,+41359.1,+53531.4,+45765.8,+57807.9,+67247.7,+43956.2
2010-01-01 12:02:51 PST,+44280.5,+3930.52,+4556.46,+4319.88,+59893.1,+39678.1,+47780.8,+45938.1,+50078.8,+41344.2,+53539.5,+45764.8,+57784.6,+67261,+43955.3
2010-01-01 12:02:52 PST,+44280.5,+3930.99,+4556.45,+4319.86,+59893.1,+39678,+47780.8,+45938,+50078.8,+41344.3,+53539.6,+45764.7,+57784.8,+67261.1,+43955.2
2010-01-01 12:02:53 PST,+44280.4,+3931.57,+4556.45,+4319.86,+59893.1,+39678,+47780.8,+45938,+50078.9,+41344.3,+53539.6,+45764.7,+57784.8,+67261.1,+43955.2
2010-01-01 12:02:54 PST,+44280.4,+3931.98,+4556.45,+4319.86,+59893.1,+39678,+47780.8,+45938,+50078.9,+41344.3,+53539.6,+45764.7,+57784.8,+67261.1,+43955.2
2010-01-01 12:02:55 PST,+44280.4,+3932.25,+4556.45,+4319.86,+59893.1,+39678,+47780.8,+45938,+50078.9,+41344.3,+53539.6,+45764.7,+57784.8,+67261.1,+43955.2
2010-01-01 12:02:56 PST,+44283,+3932.48,+4557.42,+4319.98,+59871.6,+39682.1,+51191.9,+45943.6,+50077.9,+41343.5,+53531.3,+45767.1,+57783.5,+67247.5,+43957.4
2010-01-01 12:02:57 PST,+44283,+3932.63,+4556.01,+4320.06,+59871.6,+39682.1,+51192.2,+45943.6,+50077.9,+41343.5,+53531.5,+45767.1,+57783.5,+67247.9,+43957.4
2010-01-01 12:02:58 PST,+44283,+3932.7,+4555.82,+4320.06,+59871.6,+39682.1,+51192.2,+45943.6,+50077.9,+41343.5,+53531.5,+45767.1,+57783.5,+67247.9,+43957.4
2010-01-01 12:02:59 PST,+44274.7,+3932.82,+4555.68,+4319.16,+59870.4,+42905.7,+51191.4,+45930.5,+50080.6,+41345.8,+53532,+45759.5,+57787.1,+67248.7,+43950.4
2010-01-01 12:03:00 PST,+44274.8,+3932.78,+4555.79,+4319.43,+59870.4,+42905.8,+51191.4,+45930.4,+50080.7,+41345.8,+53532,+45759.5,+57787.1,+67248.7,+43950.4
2010-01-01 12:03:01 PST,+44274.8,+3932.72,+4555.81,+4319.44,+59870.4,+42905.8,+51191.4,+45930.4,+50080.7,+41345.8,+53532,+45759.5,+57787.1,+67248.7,+43950.4
2010-01-01 12:03:02 PST,+44274.8,+3932.67,+4555.81,+4319.44,+59870.4,+42905.8,+51191.4,+45930.4,+50080.6,+41345.8,+53532,+45759.5,+57787.1,+67248.7,+43950.4
2010-01-01 12:03:03 PST,+44274.8,+3932.64,+4555.81,+4319.44,+59870.4,+42905.8,+51191.4,+45930.4,+50080.6,+41345.8,+53532,+45759.5,+57787.1,+67248.7,+43950.4
2010-01-01 12:03:04 PST,+44274.8,+3932.62,+4555.81,+4319.44,+59870.4,+42905.8,+51191.4,+45930.4,+50080.6,+41345.8,+53532,+45759.5,+57787.1,+67248.7,+43950.4
2010-01-01 12:03:05 PST,+44274.8,+3932.61,+4555.81,+4319.44,+59870.4,+42905.8,+51191.4,+45930.4,+50080.6,+41345.8,+53532,+45759.5,+57787.1,+67248.7,+43950.4
2010-01-01 12:03:06 PST,+44274.8,+3932.6,+4555.81,+4319.44,+59870.4,+42905.8,+51191.4,+45930.4,+50080.6,+41345.8,+53532,+45759.5,+57787.1,+67248.7,+43950.4
2010-01-01 12:03:07 PST,+44274.8,+3932.59,+4555.81,+4319.44,+59870.4,+42905.8,+51191.4,+45930.4,+50080.6,+41345.8,+53532,+45759.5,+57787.1,+67248.7,+43950.4
2010-01-01 12:03:08 PST,+44274.8,+3932.59,+4555.81,+4319.44,+59870.4,+42905.8,+51191.4,+45930.4,+50080.6,+41345.8,+53532,+45759.5,+57787.1,+67248.7,+43950.4
2010-01-01 12:03:09 PST,+44274.8,+3932.59,+4555.81,+4319.44,+59870.4,+42905.8,+51191.4,+45930.4,+50080.6,+41345.8,+53532,+45759.5,+57787.1,+67248.7,+43950.4
2010-01-01 12:03:10 PST,+44274.8,+3932.59,+4555.81,+4319.44,+59870.4,+42905.8,+51191.4,+45930.4,+50080.6,+41345.8,+53532,+45759.5,+57787.1,+67248.7,+43950.4
2010-01-01 12:03:11 PST,+44274.8,+3932.58,+4555.81,+4319.44,+59870.4,+42905.8,+51191.4,+45930.4,+50080.6,+41345.8,+53532,+45759.5,+57787.1,+67248.7,+43950.4
2010-01-01 12:03:12 PST,+44274.8,+3932.58,+4555.81,+4319.44,+59870.4,+42905.8,+51191.4,+45930.4,+50080.6,+41345.8,+53532,+45759.5,+57787.1,+67248.7,+43950.4
2010-01-01 12:03:13 PST,+44274.8,+3932.58,+4555.81,+4319.44,+59870.4,+42905.8,+51191.4,+45930.4,+50080.6,+41345.8,+53532,+45759.5,+57787.1,+67248.7,+43950.4
2010-01-01 12:03:14 PST,+44274.8,+3932.58,+4555.81,+4319.44,+59870.4,+42905.8,+51191.4,+45930.4,+50080.6,+41345.8,+53532,+45759.5,+57787.1,+67248.7,+43950.4
2010-01-01 12:03:15 PST,+44274.8,+3932.58,+4555.81,+4319.44,+59870.4,+42905.8,+51191.4,+45930.4,+50080.6,+41345.8,+53532,+45759.5,+57787.1,+67248.7,+43950.4
2010-01-01 12:03:16 PST,+44274.8,+3932.58,+4555.81,+4319.44,+59870.4,+42905.8,+51191.4,+45930.4,+50080.6,+41345.8,+53532,+45759.5,+57787.1,+67248.7,+43950.4
2010-01-01 12:03:17 PST,+44274.8,+3932.58,+4555.81,+4319.44,+59870.4,+42905.8,+51191.4,+45930.4,+50080.6,+41345.8,+53532,+45759.5,+57787.1,+67248.7,+43950.4
2010-01-01 12:03:18 PST,+44274.8,+3932.58,+4555.81,+4319.44,+59870.4,+42905.8,+51191.4,+45930.4,+50080.6,+41345.8,+53532,+45759.5,+57787.1,+67248.7,+43950.4
2010-01-01 12:03:19 PST,+44274.8,+3932.58,+4555.81,+4319.44,+59870.4,+42905.8,+51191.4,+45930.4,+50080.6,+41345.8,+53532,+45759.5,+57787.1,+67248.7,+43950.4
2010-01-01 12:03:20 PST,+44270.9,+3931.04,+4556.1,+4319.48,+59876.6,+42905.9,+51195.9,+45930.5,+50065.6,+41333.2,+53543.6,+45755.9,+60960,+67267.6,+43947.1
2010-01-01 12:03:21 PST,+44270.9,+3931.56,+4556.13,+4319.44,+59876.6,+42905.8,+51195.9,+45930.5,+50065.7,+41333.3,+53543.7,+45755.8,+60960.3,+67267.7,+43947
2010-01-01 12:03:22 PST,+44270.9,+3932.18,+4556.14,+4319.44,+59876.6,+42905.8,+51195.9,+45930.5,+50065.7,+41333.4,+53543.7,+45755.8,+60960.3,+67267.8,+43947
2010-01-01 12:03:23 PST,+44270.9,+3932.62,+4556.14,+4319.44,+59876.6,+42905.8,+51195.9,+45930.5,+50065.7,+41333.4,+53543.7,+45755.8,+60960.4,+67267.8,+43947
2010-01-01 12:03:24 PST,+44270.9,+3932.9,+4556.14,+4319.44,+59876.6,+42905.8,+51196,+45930.5,+50065.7,+41333.4,+53543.7,+45755.8,+60960.4,+67267.8,+43947
2010-01-01 12:03:25 PST,+44270.9,+3933.09,+4556.14,+4319.44,+59876.6,+42905.8,+51196,+45930.5,+50065.8,+41333.4,+53543.7,+45755.8,+60960.4,+67267.8,+43947
2010-01-01 12:03:26 PST,+44270.9,+3933.21,+4556.14,+4319.44,+59876.6,+42905.8,+51196,+45930.5,+50065.8,+41333.4,+53543.7,+45755.8,+60960.4,+67267.8,+43947
2010-01-01 12:03:27 PST,+44270.9,+3933.28,+4556.14,+4319.44,+59876.6,+42905.8,+51196,+45930.5,+50065.8,+41333.4,+53543.7,+45755.8,+60960.4,+67267.8,+43947
2010-01-01 12:03:28 PST,+44270.9,+3933.33,+4556.14,+4319.44,+59876.6,+42905.8,+51196,+45930.5,+50065.8,+41333.4,+53543.7,+45755.8,+60960.4,+67267.8,+43947
2010-01-01 12:03:29 PST,+44270.9,+3933.36,+4556.14,+4319.44,+59876.6,+42905.8,+51196,+45930.5,+50065.8,+41333.4,+53543.7,+45755.8,+60960.4,+67267.8,+43947
2010-01-01 12:03:30 PST,+44270.9,+3933.39,+4556.14,+4319.44,+59876.6,+42905.8,+51196,+45930.5,+50065.8,+41333.4,+53543.7,+45755.8,+60960.4,+67267.8,+43947
2010-01-01 12:03:31 PST,+44270.9,+3933.4,+4556.14,+4319.44,+59876.6,+42905.8,+51196,+45930.5,+50065.8,+41333.4,+53543.7,+45755.8,+60960.4,+67267.8,+43947
2010-01-01 12:03:32 PST,+44270.9,+3933.41,+4556.14,+4319.44,+59876.6,+42905.8,+51196,+45930.5,+50065.8,+41333.4,+53543.7,+45755.8,+60960.4,+67267.8,+43947
2010-01-01 12:03:33 PST,+44270.9,+3933.41,+4556.14,+4319.44,+59876.6,+42905.8,+51196,+45930.5,+50065.8,+41333.4,+53543.7,+45755.8,+60960.4,+67267.8,+43947
2010-01-01 12:03:34 PST,+44270.9,+3933.42,+4556.14,+4319.44,+59876.6,+42905.8,+51196,+45930.5,+50065.8,+41333.4,+53543.7,+45755.8,+60960.4,+67267.8,+43947
2010-01-01 12:03:35 PST,+44270.9,+3933.42,+4556.14,+4319.44,+59876.6,+42905.8,+51196,+45930.5,+50065.8,+41333.4,+53543.7,+45755.8,+60960.4,+67267.8,+43947
2010-01-01 12:03:36 PST,+44270.9,+3933.42,+4556.14,+4319.44,+59876.6,+42905.8,+51196,+45930.5,+50065.8,+41333.4,+53543.7,+45755.8,+60960.4,+67267.8,+43947
2010-01-01 12:03:37 PST,+44270.9,+3933.42,+4556.14,+4319.44,+59876.6,+42905.8,+51196,+45930.5,+50065.8,+41333.4,+53543.7,+45755.8,+60960.4,+67267.8,+43947
2010-01-01 12:03:38 PST,+44270.9,+3933.42,+4556.14,+4319.44,+59876.6,+42905.8,+51196,+45930.5,+50065.8,+41333.4,+53543.7,+45755.8,+60960.4,+67267.8,+43947
2010-01-01 12:03:39 PST,+44270.9,+3933.42,+4556.14,+4319.44,+59876.6,+42905.8,+51196,+45930.5,+50065.8,+41333.4,+53543.7,+45755.8,+60960.4,+67267.8,+43947
2010-01-01 12:03:40 PST,+44270.9,+3933.42,+4556.14,+4319.44,+59876.6,+42905.8,+51196,+45930.5,+50065.8,+41333.4,+53543.7,+45755.8,+60960.4,+67267.8,+43947
2010-01-01 12:03:41 PST,+44270.9,+3933.42,+4556.14,+4319.44,+59876.6,+42905.8,+51196,+45930.5,+50065.8,+41333.4,+53543.7,+45755.8,+60960.4,+67267.8,+43947
2010-01-01 12:03:42 PST,+44270.9,+3933.42,+4556.14,+4319.44,+59876.6,+42905.8,+51196,+45930.5,+50065.8,+41333.4,+53543.7,+45755.8,+60960.4,+67267.8,+43947
2010-01-01 12:03:43 PST,+44270.9,+3933.42,+4556.14,+4319.44,+59876.6,+42905.8,+51196,+45930.5,+50065.8,+41333.4,+53543.7,+45755.8,+60960.4,+67267.8,+43947
2010-01-01 12:03:44 PST,+44270.9,+3933.42,+4556.14,+4319.44,+59876.6,+42905.8,+51196,+45930.5,+50065.8,+41333.4,+53543.7,+45755.8,+60960.4,+67267.8,+43947
2010-01-01 12:03:45 PST,+44270.9,+3933.42,+4556.14,+4319.44,+59876.6,+42905.8,+51196,+45930.5,+50065.8,+41333.4,+53543.7,+45755.8,+60960.4,+67267.8,+43947
2010-01-01 12:03:46 PST,+44270.9,+3933.42,+4556.14,+4319.44,+59876.6,+42905.8,+51196,+45930.5,+50065.8,+41333.4,+53543.7,+45755.8,+60960.4,+67267.8,+43947
2010-01-01 12:03:47 PST,+44270.9,+3933.42,+4556.14,+4319.44,+59876.6,+42905.8,+51196,+45930.5,+50065.8,+41333.4,+53543.7,+45755.8,+60960.4,+67267.8,+43947
2010-01-01 12:03:48 PST,+44270.9,+3933.42,+4556.14,+4319.44,+59876.6,+42905.8,+51196,+45930.5,+50065.8,+41333.4,+53543.7,+45755.8,+60960.4,+67267.8,+43947
2010-01-01 12:03:49 PST,+44270.9,+3933.42,+4556.14,+4319.44,+59876.6,+42905.8,+51196,+45930.5,+50065.8,+41333.4,+53543.7,+45755.8,+60960.4,+67267.8,+43947
2010-01-01 12:03:50 PST,+44270.9,+3933.42,+4556.14,+4319.44,+59876.6,+42905.8,+51196,+45930.5,+50065.8,+41333.4,+53543.7,+45755.8,+60960.4,+67267.8,+43947
2010-01-01 12:03:51 PST,+44270.9,+3933.42,+4556.14,+4319.44,+59876.6,+42905.8,+51196,+45930.5,+50065.8,+41333.4,+53543.7,+45755.8,+60960.4,+67267.8,+43947
2010-01-01 12:03:52 PST,+44262.8,+3933.3,+4555.71,+4319.37,+59898.6,+42904.2,+51212.4,+45928.9,+50068.6,+41335,+50496.1,+45747.8,+60964.4,+67306.8,+43940.1
2010-01-01 12:03:53 PST,+44262.8,+3933.29,+4557.1,+4319.31,+59898.6,+42904.2,+51212.2,+45928.9,+50068.7,+41335.1,+50495.8,+45747.8,+60964.5,+67306.4,+43940.1
2010-01-01 12:03:54 PST,+44262.8,+3933.35,+4557.29,+4319.31,+59898.6,+42904.2,+51212.2,+45928.9,+50068.7,+41335.1,+50495.8,+45747.8,+60964.5,+67306.4,+43940.1
2010-01-01 12:03:55 PST,+44262.8,+3933.38,+4557.32,+4319.31,+59898.6,+42904.2,+51212.2,+45928.9,+50068.7,+41335.1,+50495.8,+45747.8,+60964.5,+67306.4,+43940.1
2010-01-01 12:03:56 PST,+44262.8,+3933.41,+4557.32,+4319.31,+59898.6,+42904.2,+51212.2,+45928.9,+50068.7,+41335.1,+50495.8,+45747.8,+60964.5,+67306.4,+43940.1
2010-01-01 12:03:57 PST,+44262.8,+3933.43,+4557.32,+4319.31,+59898.6,+42904.2,+51212.2,+45928.9,+50068.7,+41335.1,+50495.8,+45747.8,+60964.5,+67306.4,+43940.1
2010-01-01 12:03:58 PST,+44262.8,+3933.44,+4557.32,+4319.31,+59898.6,+42904.2,+51212.2,+45928.9,+50068.7,+41335.1,+50495.8,+45747.8,+60964.5,+67306.4,+43940.1
2010-01-01 12:03:59 PST,+44262.8,+3933.44,+4557.32,+4319.31,+59898.6,+42904.2,+51212.2,+45928.9,+50068.7,+41335.1,+50495.8,+45747.8,+60964.5,+67306.4,+43940.1
2010-01-01 12:04:00 PST,+44262.8,+3933.45,+4557.32,+4319.31,+59898.6,+42904.2,+51212.2,+45928.9,+50068.7,+41335.1,+50495.8,+45747.8,+60964.5,+67306.4,+43940.1
